cod_ine,fecha,viviendas_turisticas,plazas,plazas_por_vivienda,poblacion,anio_poblacion,poblacion_desfasada,superficie_km2,vut_por_1000_hab,plazas_por_1000_hab,vut_por_km2,estacionalidad_vut,snapshots
34120,2020-08-01,19,78,4.11,78144,2020,False,95.2090334374342,0.24314086814086813,0.9981572481572482,0.19956089578921823,,1
35002,2020-08-01,252,1119,4.44,31914,2020,False,78.90381758303246,7.896221094190637,35.062981763489375,3.19376181937983,,1
35004,2020-08-01,401,1545,3.85,64645,2020,False,24.275375951573867,6.203109289194833,23.899760228942686,16.51879669340411,,1
35006,2020-08-01,102,498,4.88,38334,2020,False,32.838740581246334,2.6608232900297386,12.991078416027547,3.1060874502066174,,1
35011,2020-08-01,80,392,4.9,31694,2020,False,39.08813171205708,2.524137060642393,12.368271597147725,2.0466570413065637,,1
35014,2020-08-01,2598,11455,4.41,27234,2020,False,355.33432293955934,95.39546155540869,420.61393845927887,7.311424290531898,,1
35016,2020-08-01,2250,8030,3.57,381223,2020,False,103.31594128423843,5.902057326027023,21.063786812443112,21.777858983154356,,1
35017,2020-08-01,350,1496,4.27,41808,2020,False,290.77119647432806,8.371603520857253,35.78262533486414,1.203695566286605,,1
35019,2020-08-01,3003,12805,4.26,53397,2020,False,332.4190515221291,56.239114556997585,239.80747982096372,9.033778257441693,,1
35022,2020-08-01,336,1300,3.87,74602,2020,False,62.52833889253889,4.503900699713144,17.425806278652047,5.373563506579778,,1
35026,2020-08-01,357,1557,4.36,102791,2020,False,100.3307946607958,3.4730667081748403,15.1472405171659,3.5582295665749126,,1
36008,2020-08-01,252,1289,5.12,26582,2020,False,37.83702338579935,9.48009931532616,48.49146038672786,6.660143358279562,,1
36026,2020-08-01,92,548,5.96,24242,2020,False,36.37696565972516,3.795066413662239,22.6053955944229,2.52907295403855,,1
36038,2020-08-01,315,1392,4.42,83260,2020,False,118.46813929499919,3.783329329810233,16.718712466970935,2.658942749287334,,1
36045,2020-08-01,67,343,5.12,29241,2020,False,52.03274131636527,2.2913033070004447,11.73010498956944,1.2876507811232165,,1
36057,2020-08-01,758,3090,4.08,296692,2020,False,109.57695300650181,2.554838013832527,10.414840979871382,6.9175130280819515,,1
36060,2020-08-01,200,1067,5.34,37565,2020,False,44.013025565903654,5.324104884866232,28.404099560761345,4.544109327374611,,1
37274,2020-08-01,824,3089,3.75,144825,2020,False,39.559623914916926,5.689625409977559,21.329190402209562,20.82931834165619,,1
38001,2020-08-01,3213,15638,4.87,49030,2020,False,105.95221973659004,65.53130736283907,318.9475831123802,30.324989962342503,,1
38006,2020-08-01,3138,12938,4.12,82777,2020,False,81.59850599660047,37.90908102492238,156.29945516266596,38.45658644939816,,1
38011,2020-08-01,256,1038,4.05,28383,2020,False,49.48045473566556,9.019483493640559,36.57118697812071,5.173760050662488,,1
38017,2020-08-01,963,4126,4.28,51233,2020,False,162.50377551068163,18.796478832002812,80.53403080046064,5.926016161616507,,1
38023,2020-08-01,568,2078,3.66,158911,2020,False,102.45221590403992,3.574327768373492,13.076501941338233,5.544047973857465,,1
38026,2020-08-01,243,1091,4.49,42187,2020,False,206.88742760969254,5.760068267475763,25.861047242041387,1.1745517976009463,,1
38028,2020-08-01,821,2879,3.51,30492,2020,False,8.825880302507718,26.92509510691329,94.41820805457169,93.02188244800095,,1
38031,2020-08-01,217,817,3.76,36727,2020,False,56.468103186329174,5.908459716285022,22.24521469218831,3.842877443287936,,1
38038,2020-08-01,776,2876,3.71,209194,2020,False,150.44014081154415,3.709475415164871,13.748004244863619,5.158197777627,,1
39016,2020-08-01,68,324,4.76,30320,2020,False,36.98368548026616,2.242744063324538,10.686015831134565,1.8386485585998074,,1
39020,2020-08-01,211,965,4.57,32270,2020,False,96.05280368231286,6.538580725131701,29.903935543848775,2.196708392790553,,1
39075,2020-08-01,993,4073,4.1,173375,2020,False,36.08291435637183,5.727469358327325,23.49242970439798,27.519950029331472,,1
39087,2020-08-01,70,276,3.94,51597,2020,False,35.532845968184766,1.35666802333469,5.349148206291064,1.9700082583499299,,1
40194,2020-08-01,182,821,4.51,52057,2020,False,163.59381844885044,3.496167662370094,15.771173905526634,1.1125114733898365,,1
41004,2020-08-01,40,206,5.15,75533,2020,False,285.76482852191424,0.5295698568837461,2.727284762951293,0.13997523840458395,,1
41021,2020-08-01,28,132,4.71,27560,2020,False,11.59379195854846,1.0159651669085632,4.78955007256894,2.415085599268041,,1
41024,2020-08-01,49,286,5.84,28834,2020,False,921.8382350041601,1.6993826732329889,9.918845807033364,0.053154662216607744,,1
41034,2020-08-01,9,54,6.0,30908,2020,False,62.66592704643203,0.29118674776756825,1.7471204866054095,0.14361871632939366,,1
41038,2020-08-01,60,272,4.53,135050,2020,False,159.7963986605805,0.44427989633469084,2.014068863383932,0.37547779864203623,,1
41039,2020-08-01,21,83,3.95,39893,2020,False,977.9967087845337,0.5264081417792595,2.080565512746597,0.021472464898270524,,1
41053,2020-08-01,8,25,3.13,27578,2020,False,375.1910599106768,0.2900863006744506,0.9065196896076583,0.02132246968225893,,1
41059,2020-08-01,72,308,4.28,46555,2020,False,17.497604722276645,1.5465578348190312,6.615830737836967,4.114848926055289,,1
41065,2020-08-01,16,114,7.13,27633,2020,False,432.36164985994697,0.5790178409872254,4.125502117033981,0.03700605732534976,,1
41069,2020-08-01,11,83,7.55,38548,2020,False,109.46717282075137,0.28535851406039225,2.1531596970011413,0.10048674608608109,,1
41081,2020-08-01,11,57,5.18,39062,2020,False,138.46121509481105,0.2816036045261379,1.4592186779990783,0.07944462998152783,,1
41091,2020-08-01,5540,23349,4.21,691395,2020,False,142.0047959848208,8.0127857447624,33.77085457661684,39.01276686874846,,1
41095,2020-08-01,12,83,6.92,50962,2020,False,650.3168016588914,0.23546956555865153,1.6286644951140066,0.018452544927932402,,1
42173,2020-08-01,104,491,4.72,39821,2020,False,259.6677221800834,2.6116873006705004,12.33017754451169,0.40051185078703955,,1
43038,2020-08-01,1484,8507,5.73,34734,2020,False,35.22534908057053,42.724707779121324,244.9185236367824,42.12875212693177,,1
43123,2020-08-01,140,774,5.53,106168,2020,False,52.91349888618901,1.318664757742446,7.290332303518951,2.645827680024038,,1
43148,2020-08-01,679,3200,4.71,136496,2020,False,58.837960818401285,4.974504747391865,23.4439104442621,11.540168805232387,,1
43155,2020-08-01,71,364,5.13,33439,2020,False,219.13053630023236,2.123269236520231,10.88549298723048,0.32400778640327144,,1
43163,2020-08-01,408,2655,6.51,38373,2020,False,36.90631618723984,10.632475959659136,69.18927370807599,11.055018277360984,,1
43905,2020-08-01,2611,14353,5.5,28526,2020,False,15.134940948947241,91.53053354834186,503.15501647619715,172.51471339117558,,1
44216,2020-08-01,121,718,5.93,36240,2020,False,440.41264285241056,3.3388520971302427,19.812362030905078,0.2747423398572803,,1
45081,2020-08-01,18,69,3.83,29558,2020,False,56.74410555707864,0.6089721902699776,2.3343933960349146,0.31721356470926976,,1
45165,2020-08-01,35,147,4.2,83663,2020,False,187.12426332649693,0.4183450270728996,1.7570491137061783,0.18704148450771202,,1
45168,2020-08-01,531,2541,4.79,85811,2020,False,232.1395851063201,6.188017853188985,29.611588257915653,2.2874168563573574,,1
46005,2020-08-01,8,26,3.25,29711,2020,False,3.859484120953857,0.26926054323314597,0.8750967655077244,2.072815886601661,,1
46017,2020-08-01,31,175,5.65,44938,2020,False,110.58306559506437,0.6898393341937781,3.8942543059326185,0.28033225370615533,,1
46021,2020-08-01,2,9,4.5,32204,2020,False,16.130306936040714,0.06210408644888834,0.27946838901999754,0.12399020105013034,,1
46029,2020-08-01,4,14,3.5,27430,2020,False,41.295006255595005,0.14582573824279985,0.5103900838497994,0.09686401244843122,,1
46078,2020-08-01,69,242,3.51,38632,2020,False,3.4568285082650654,1.786084075377925,6.264236902050114,19.96049264087739,,1
46094,2020-08-01,14,39,2.79,28608,2020,False,13.064882906186147,0.4893736017897092,1.363255033557047,1.0715748545569497,,1
46102,2020-08-01,8,21,2.63,25062,2020,False,19.714854710182774,0.3192083632591174,0.8379219535551832,0.40578538962643124,,1
46110,2020-08-01,20,78,3.9,30197,2020,False,5.140240960437849,0.6623174487531874,2.583038050137431,3.890868181848111,,1
46131,2020-08-01,1102,6172,5.6,75798,2020,False,61.03494216907681,14.538642180532468,81.42695057917095,18.05523132875721,,1
46145,2020-08-01,63,290,4.6,29623,2020,False,76.52650057093801,2.126725854910036,9.789690443236674,0.823244229514986,,1
46159,2020-08-01,19,60,3.16,31240,2020,False,19.373964815978923,0.6081946222791293,1.9206145966709347,0.9806975588357376,,1
46169,2020-08-01,56,186,3.32,44320,2020,False,2.0353421970759062,1.263537906137184,4.196750902527076,27.513800912914267,,1
46181,2020-08-01,811,4391,5.41,25224,2020,False,60.16175870386648,32.15191880748493,174.0802410402791,13.48032400435592,,1
46184,2020-08-01,27,144,5.33,35761,2020,False,125.43033632880042,0.7550124437236095,4.026733033192584,0.21525893009824013,,1
46190,2020-08-01,78,304,3.9,71035,2020,False,35.81924392553858,1.098050256915605,4.279580488491589,2.1776004027931806,,1
46220,2020-08-01,350,1831,5.23,67173,2020,False,133.92751420925154,5.210426808390276,27.25797567475027,2.613353962899301,,1
46235,2020-08-01,138,814,5.9,27566,2020,False,92.40756744936769,5.006167017340202,29.529130087789305,1.4933841871296254,,1
46244,2020-08-01,71,316,4.45,83962,2020,False,69.28593733035711,0.8456206379076249,3.763607346180415,1.0247389692004913,,1
46250,2020-08-01,6899,27077,3.92,800215,2020,False,139.02669326769194,8.621432989883969,33.837156264253984,49.62356392031976,,1
47186,2020-08-01,254,895,3.52,299265,2020,False,197.35976848369359,0.8487460945984329,2.9906604514393598,1.2869897545557072,,1
48013,2020-08-01,57,164,2.88,101486,2020,False,24.98563469997404,0.5616538241727923,1.615986441479613,2.2813108686031986,,1
48015,2020-08-01,8,24,3.0,40847,2020,False,7.011546179921219,0.19585281660831885,0.5875584498249565,1.1409751565081878,,1
48020,2020-08-01,1005,3358,3.34,350184,2020,False,41.34264942116994,2.869919813583716,9.589244511456835,24.309037134068607,,1
48027,2020-08-01,11,39,3.55,30118,2020,False,10.725440134856596,0.36523009495982467,1.2949067003121058,1.0255989368912808,,1
48036,2020-08-01,3,6,2.0,29427,2020,False,24.16382618033419,0.10194719135487817,0.20389438270975635,0.12415252359502403,,1
48044,2020-08-01,119,491,4.13,77770,2020,False,11.872729331129243,1.5301530153015301,6.313488491706313,10.022969165817042,,1
48054,2020-08-01,15,49,3.27,32013,2020,False,8.386264396490144,0.46855964764314495,1.5306281823009402,1.7886390520048312,,1
48078,2020-08-01,32,133,4.16,45746,2020,False,3.135198195746941,0.6995147116687798,2.907358020373366,10.206691252696451,,1
48082,2020-08-01,21,81,3.86,46069,2020,False,8.865079695944656,0.455837982157199,1.7582322168920532,2.3688450324486627,,1
48084,2020-08-01,11,38,3.45,27452,2020,False,3.578545228255865,0.40069940259361797,1.384234299868862,3.0738748006159065,,1
49275,2020-08-01,168,798,4.75,60988,2020,False,149.92354101141012,2.7546402570997572,13.084541221223848,1.1205711849296178,,1
50297,2020-08-01,708,2768,3.91,681877,2020,False,973.9974100487813,1.038310428420375,4.059383143880788,0.7269013168777737,,1
51001,2020-08-01,66,253,3.83,84202,2020,False,19.865666344457193,0.7838293627229757,3.004679223771407,3.32231493550756,,1
52001,2020-08-01,43,158,3.67,87076,2020,False,13.630035604528796,0.49382148927373787,1.814506867563967,3.1547973349176406,,1
01059,2021-02-01,135,445,3.3,253093,2021,False,276.9647636991394,0.5334007657264326,1.758246968505648,0.48742662495019573,0.09187279151943463,2
02003,2021-02-01,141,521,3.7,172722,2021,False,1126.9895778805715,0.8163407093479695,3.016407869292852,0.12511207092541715,0.05090909090909091,2
02009,2021-02-01,5,19,3.8,24388,2021,False,532.4078522833066,0.20501886173527964,0.7790716745940627,0.009391296500524534,0.5714285714285714,2
02037,2021-02-01,7,33,4.71,30427,2021,False,779.2912308152282,0.23005882932921418,1.0845630525520098,0.008982521197726292,0.15384615384615385,2
02081,2021-02-01,12,89,7.42,24978,2021,False,862.3948467175932,0.48042277203939465,3.563135559292177,0.01391473991950884,0.6666666666666666,2
03009,2021-02-01,99,335,3.38,59128,2021,False,129.95531792844858,1.6743336490326073,5.665674468948722,0.7618002985803775,0.0,2
03014,2021-02-01,3451,14583,4.23,337304,2021,False,202.57548365447,10.231126817351706,43.233996632118206,17.03562512967423,0.04443127962085308,2
03031,2021-02-01,2444,11600,4.75,69118,2021,False,38.50769667320891,35.35981943921988,167.82893023524986,63.467831398505126,0.06031746031746032,2
03047,2021-02-01,2622,15121,5.77,23530,2021,False,23.5930358723116,111.43221419464513,642.6264343391415,111.134489609162,0.0570581696924787,2
03050,2021-02-01,1056,6075,5.75,29013,2021,False,55.296838408922774,36.39747699307207,209.38889463344017,19.09693267074022,0.01223529411764706,2
03059,2021-02-01,30,188,6.27,29717,2021,False,104.5500662067414,1.0095231685567183,6.326345189622102,0.28694386420259954,0.0,2
03063,2021-02-01,3077,16136,5.24,42953,2021,False,66.40053978748705,71.63643982958116,375.66642609363726,46.33998473277246,0.051606775368054456,2
03065,2021-02-01,733,3430,4.68,234205,2021,False,326.5012801286265,3.129736769069832,14.645289383232639,2.245014168738425,0.033287101248266296,2
03066,2021-02-01,28,123,4.39,52551,2021,False,45.597502136769286,0.5328157408993168,2.3405834332362847,0.6140687249931862,0.24,2
03082,2021-02-01,2740,17139,6.26,27983,2021,False,68.91381458211026,97.916592216703,612.4790051102455,39.75980747278634,0.011971703246871033,2
03093,2021-02-01,12,78,6.5,25611,2021,False,75.72419058674367,0.46854867049314747,3.0455663582054586,0.15846983516124538,0.08,2
03099,2021-02-01,2434,12958,5.32,78940,2021,False,365.53986934517684,30.833544464149988,164.149987332151,6.658644389079185,0.037672666387609875,2
03104,2021-02-01,24,95,3.96,34009,2021,False,104.28114006269493,0.7056955511776295,2.79337822341145,0.2301470811075804,0.15384615384615385,2
03121,2021-02-01,1170,6188,5.29,34148,2021,False,58.22644847159209,34.26262152981141,181.2111983132248,20.093961261793726,0.041021347844286314,2
03122,2021-02-01,83,404,4.87,58912,2021,False,40.55041936842856,1.408881042911461,6.857686040195546,2.0468345652824866,0.1348314606741573,2
03133,2021-02-01,3571,16917,4.74,82842,2021,False,71.76020805614048,43.10615388329591,204.20801042949228,49.76295494024047,0.026961827728111253,2
03139,2021-02-01,713,3333,4.67,34684,2021,False,58.887993614484856,20.55702917771883,96.09618267789182,12.107731240899694,0.07036535859269283,2
03140,2021-02-01,41,221,5.39,34025,2021,False,345.0537645955768,1.2049963262307126,6.495224099926524,0.11882206255032284,0.5625,2
04013,2021-02-01,514,2220,4.32,200753,2021,False,295.7244051864175,2.5603602436825352,11.05836525481562,1.7381047725025833,0.1359927470534905,2
04066,2021-02-01,660,3244,4.92,31458,2021,False,599.8014768601909,20.98035475872592,103.12162248076801,1.1003640795533436,0.0911062906724512,2
04079,2021-02-01,626,2798,4.47,98725,2021,False,59.81314754954031,6.3408457837427195,28.34135224107369,10.465926399902543,0.15746872700515085,2
04902,2021-02-01,119,577,4.85,84005,2021,False,226.13464539968427,1.4165823462889113,6.868638771501696,0.5262351542359733,0.008368200836820083,2
05019,2021-02-01,123,597,4.85,57949,2021,False,230.70440665114947,2.1225560406564394,10.302162246112962,0.5331497641741606,0.20437956204379562,2
06011,2021-02-01,1,2,2.0,33741,2021,False,164.74430894904378,0.02963753297175543,0.05927506594351086,0.006070012411228754,0.6666666666666666,2
06015,2021-02-01,54,155,2.87,150610,2021,False,1440.66228554638,0.35854192948675384,1.029148130934201,0.03748276090917461,0.2978723404255319,2
06044,2021-02-01,3,15,5.0,37275,2021,False,559.3688664995325,0.08048289738430583,0.4024144869215292,0.005363187298523893,0.4,2
06083,2021-02-01,129,584,4.53,59424,2021,False,864.4662049184715,2.1708400646203554,9.827679052234787,0.14922503536406737,0.045454545454545456,2
06153,2021-02-01,3,13,4.33,25837,2021,False,153.3255126760472,0.116112551766846,0.503154390989666,0.0195662153521608,0.4,2
07011,2021-02-01,632,3992,6.32,51567,2021,False,145.24509503984353,12.25590009114356,77.41384994279287,4.351265699035346,0.03421461897356143,2
07015,2021-02-01,1140,6604,5.79,30638,2021,False,186.05345939269478,37.20869508453554,215.5493178405901,6.12727118174058,0.22774970851146523,2
07026,2021-02-01,660,2985,4.52,50643,2021,False,11.182372418526043,13.03240329364374,58.942005805343285,59.02146479279887,0.14345991561181434,2
07027,2021-02-01,310,1997,6.44,33726,2021,False,58.3368230816297,9.191721520488644,59.2124770206962,5.31396781011236,0.0379746835443038,2
07031,2021-02-01,687,4421,6.44,38224,2021,False,327.34872623446404,17.973001255755545,115.66031812473838,2.0986793133507877,0.010137581462708182,2
07032,2021-02-01,198,1280,6.46,29578,2021,False,117.31094099824328,6.694164581783758,43.275407397389955,1.6878221103261377,0.1320754716981132,2
07033,2021-02-01,1011,6382,6.31,44809,2021,False,260.2504548543572,22.56243165435515,142.42674462719543,3.8847194352293504,0.005917159763313609,2
07036,2021-02-01,138,961,6.96,38357,2021,False,54.2160438298132,3.597778762676956,25.05409703574315,2.5453720015644947,0.0,2
07040,2021-02-01,1467,6506,4.43,419366,2021,False,208.77737278061832,3.498137664951379,15.513894784031132,7.026623529464146,0.002722940776038121,2
07054,2021-02-01,1125,8222,7.31,40038,2021,False,153.59126355445304,28.098306608721714,205.35491283280882,7.324635359882636,0.034358047016274866,2
08015,2021-02-01,215,788,3.67,223006,2021,False,20.964314698749817,0.9640996206380097,3.5335372142453565,10.255522448001665,0.07228915662650602,2
08019,2021-02-01,14728,52883,3.59,1636732,2021,False,100.67571338533162,8.998418800390045,32.31011552288341,146.2914888283857,0.13001663171595923,2
08056,2021-02-01,283,1312,4.64,67226,2021,False,12.938130041291673,4.209680778270312,19.51625859042632,21.873330929339367,0.04827586206896552,2
08073,2021-02-01,74,235,3.18,89300,2021,False,6.894931174455693,0.8286674132138858,2.6315789473684212,10.732521924824258,0.05263157894736842,2
08077,2021-02-01,64,189,2.95,46777,2021,False,4.5284479646302636,1.368193770442739,4.040447228338714,14.132877422877804,0.09836065573770492,2
