cod_ine,anio,precio_m2,num_tasaciones,trimestres_disponibles,renta_media,superficie_ref_m2,precio_vivienda,ratio_asequibilidad,puntuacion_asequibilidad,metodo_normalizacion,fuente_precio,fuente_renta
10148,2015,808.2468926553673,177,4,24701.0,90.0,72742.22033898305,2.94490993639865,78.13620071684588,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
11004,2015,983.442266824085,847,4,25787.0,90.0,88509.80401416765,3.432342033356639,59.85663082437276,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
11006,2015,792.2702586206896,232,4,19488.0,90.0,71304.32327586206,3.6588835835315097,47.31182795698925,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
11012,2015,1775.8543820224718,890,4,29346.0,90.0,159826.89438202247,5.446292318613183,8.960573476702509,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
11015,2015,1190.829502369668,844,4,22814.0,90.0,107174.65521327012,4.697758184153157,16.487455197132615,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
11020,2015,922.1542682926829,1476,4,23411.0,90.0,82993.88414634146,3.5450806948161744,53.40501792114696,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
11022,2015,994.3525812619505,523,4,21678.0,90.0,89491.73231357554,4.128228264303697,28.315412186379927,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
11027,2015,1335.018888888889,810,4,26462.0,90.0,120151.70000000001,4.540537374348122,19.35483870967742,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
11028,2015,1014.7107758620689,232,4,24912.0,90.0,91323.9698275862,3.6658626295594976,46.95340501792115,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
11030,2015,1400.5138211382114,369,4,24195.0,90.0,126046.24390243902,5.2095988387038235,10.75268817204301,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
11031,2015,1078.2456558773424,587,4,25819.0,90.0,97042.10902896081,3.7585541279275265,40.86021505376344,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
11032,2015,1063.988086642599,554,4,18884.0,90.0,95758.92779783391,5.0709027641301585,12.903225806451612,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
11033,2015,1346.7361581920904,531,4,24993.0,90.0,121206.25423728814,4.849608059748255,14.336917562724015,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
12032,2015,717.4416901408451,355,4,24722.0,90.0,64569.75211267606,2.6118336749727393,93.18996415770609,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
12040,2015,888.9479372937293,1212,4,27750.0,90.0,80005.31435643564,2.883074391222906,81.36200716845879,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
12126,2015,661.6620689655174,232,4,23606.0,90.0,59549.586206896565,2.522646200410767,95.6989247311828,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
12135,2015,688.639592760181,442,4,26687.0,90.0,61977.56334841629,2.3223878048644018,99.6415770609319,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
12138,2015,881.3128358208955,335,4,23911.0,90.0,79318.1552238806,3.3172245085475556,64.15770609318996,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
13005,2015,745.5673913043478,184,4,26205.0,90.0,67101.0652173913,2.5606206913715437,94.6236559139785,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
13034,2015,990.1892271662763,427,4,30630.0,90.0,89117.03044496487,2.9094688359440046,80.28673835125448,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
13071,2015,671.9449799196786,249,4,25269.0,90.0,60475.04819277108,2.3932505517737575,98.2078853046595,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
13082,2015,614.2972762645915,257,4,20966.0,90.0,55286.75486381323,2.63697199579382,92.1146953405018,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
13087,2015,734.1303664921465,191,4,23533.0,90.0,66071.7329842932,2.80762048970778,85.30465949820788,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
14021,2015,1273.7961132437617,2084,4,27242.0,90.0,114641.65019193856,4.208268489535958,26.523297491039425,percentil_invertido_anual,"Ministerio de Vivienda, valor tasado","INE, Atlas de distribución de renta de los hogares"
