cod_ine,anio,trimestre,compraventas,fuente
12032,2015,1,57,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
12032,2015,2,77,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
12032,2015,3,60,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
12032,2015,4,60,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
12032,2016,1,79,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
12032,2016,2,98,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
12032,2016,3,89,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
12032,2016,4,101,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
12032,2017,1,85,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
12032,2017,2,120,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
12032,2017,3,115,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
12032,2017,4,133,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
12032,2018,1,147,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
12032,2018,2,131,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
12032,2018,3,99,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
12032,2018,4,102,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
12032,2019,1,151,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
12032,2019,2,118,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
12032,2019,3,105,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
12032,2019,4,154,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
12032,2020,1,116,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
12032,2020,2,63,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
12032,2020,3,94,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
12032,2020,4,144,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
12032,2021,1,110,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
12032,2021,2,160,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
12032,2021,3,150,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
12032,2021,4,171,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
12032,2022,1,156,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
12032,2022,2,165,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
12032,2022,3,191,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
12032,2022,4,151,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
12032,2023,1,155,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
12032,2023,2,149,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
12032,2023,3,145,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
12032,2023,4,181,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
12032,2024,1,165,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
12032,2024,2,195,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
12032,2024,3,214,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
12032,2024,4,218,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
12032,2025,1,193,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
12032,2025,2,224,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
12032,2025,3,221,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
12032,2025,4,249,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
12032,2026,1,197,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
12040,2004,1,801,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
12040,2004,2,1142,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
12040,2004,3,903,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
12040,2004,4,959,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
12040,2005,1,752,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
12040,2005,2,1160,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
12040,2005,3,933,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
12040,2005,4,1115,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
12040,2006,1,1046,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
12040,2006,2,980,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
12040,2006,3,897,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
12040,2006,4,996,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
12040,2007,1,789,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
12040,2007,2,958,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
12040,2007,3,643,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
12040,2007,4,1121,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
12040,2008,1,591,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
12040,2008,2,419,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
12040,2008,3,436,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
12040,2008,4,366,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
12040,2009,1,282,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
12040,2009,2,361,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
12040,2009,3,286,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
12040,2009,4,303,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
12040,2010,1,270,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
12040,2010,2,520,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
12040,2010,3,228,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
12040,2010,4,430,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
12040,2011,1,340,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
12040,2011,2,205,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
12040,2011,3,183,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
12040,2011,4,241,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
12040,2012,1,203,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
12040,2012,2,222,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
12040,2012,3,177,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
12040,2012,4,372,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
12040,2013,1,146,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
12040,2013,2,235,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
12040,2013,3,219,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
12040,2013,4,259,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
12040,2014,1,255,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
12040,2014,2,262,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
12040,2014,3,192,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
12040,2014,4,401,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
12040,2015,1,255,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
12040,2015,2,303,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
12040,2015,3,240,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
12040,2015,4,415,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
12040,2016,1,280,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
12040,2016,2,347,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
12040,2016,3,320,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
12040,2016,4,484,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
12040,2017,1,365,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
12040,2017,2,483,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
12040,2017,3,449,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
12040,2017,4,537,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
12040,2018,1,534,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
12040,2018,2,613,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
12040,2018,3,498,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
12040,2018,4,813,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
12040,2019,1,526,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
12040,2019,2,523,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
12040,2019,3,450,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
12040,2019,4,583,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
12040,2020,1,599,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
12040,2020,2,232,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
12040,2020,3,378,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
12040,2020,4,575,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
12040,2021,1,596,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
12040,2021,2,715,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
12040,2021,3,558,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
12040,2021,4,677,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
12040,2022,1,567,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
12040,2022,2,719,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
12040,2022,3,602,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
12040,2022,4,617,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
12040,2023,1,560,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
12040,2023,2,667,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
12040,2023,3,508,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
12040,2023,4,588,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
12040,2024,1,583,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
12040,2024,2,753,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
12040,2024,3,635,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
12040,2024,4,909,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
12040,2025,1,874,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
12040,2025,2,704,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
12040,2025,3,624,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
12040,2025,4,747,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
12040,2026,1,585,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
12084,2004,1,140,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
12084,2004,2,164,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
12084,2004,3,169,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
12084,2004,4,109,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
12084,2005,1,189,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
12084,2005,2,233,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
12084,2005,3,249,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
12084,2005,4,136,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
12084,2006,1,226,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
12084,2006,2,150,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
12084,2006,3,140,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
12084,2006,4,212,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
12084,2007,1,167,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
12084,2007,2,201,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
12084,2007,3,205,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
12084,2007,4,191,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
12084,2008,1,100,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
12084,2008,2,125,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
12084,2008,3,64,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
12084,2008,4,66,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
12084,2009,1,100,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
12084,2009,2,95,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
12084,2009,3,84,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
12084,2009,4,63,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
12084,2010,1,51,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
12084,2010,2,84,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
12084,2010,3,81,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
12084,2010,4,65,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
12084,2011,1,50,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
12084,2011,2,42,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
12084,2011,3,34,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
12084,2011,4,58,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
12084,2012,1,31,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
12084,2012,2,61,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
12084,2012,3,55,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
12084,2012,4,107,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
12084,2013,1,20,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
12084,2013,2,52,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
12084,2013,3,27,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
12084,2013,4,39,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
12084,2014,1,47,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
12084,2014,2,37,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
12084,2014,3,35,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
12084,2014,4,36,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
12084,2015,1,34,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
12084,2015,2,52,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
12084,2015,3,90,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
12084,2015,4,52,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
12084,2016,1,44,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
12084,2016,2,52,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
12084,2016,3,59,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
12084,2016,4,74,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
12084,2017,1,68,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
12084,2017,2,77,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
12084,2017,3,53,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
12084,2017,4,76,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
12084,2018,1,82,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
12084,2018,2,75,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
12084,2018,3,72,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
12084,2018,4,87,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
12084,2019,1,49,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
12084,2019,2,73,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
12084,2019,3,74,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
12084,2019,4,100,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
12084,2020,1,65,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
12084,2020,2,40,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
12084,2020,3,75,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
12084,2020,4,113,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
12084,2021,1,71,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
12084,2021,2,99,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
12084,2021,3,70,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
12084,2021,4,129,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
12084,2022,1,92,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
12084,2022,2,115,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
12084,2022,3,95,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
12084,2022,4,109,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
12084,2023,1,86,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
12084,2023,2,113,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
12084,2023,3,127,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
12084,2023,4,114,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
12084,2024,1,102,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
12084,2024,2,100,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
12084,2024,3,87,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
12084,2024,4,127,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
12084,2025,1,129,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
12084,2025,2,183,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
12084,2025,3,132,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
12084,2025,4,182,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
12084,2026,1,78,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
12126,2004,1,98,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
12126,2004,2,133,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
12126,2004,3,141,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
12126,2004,4,114,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
12126,2005,1,126,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
12126,2005,2,157,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
12126,2005,3,140,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
12126,2005,4,141,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
12126,2006,1,142,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
12126,2006,2,257,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
12126,2006,3,178,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
12126,2006,4,92,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
12126,2007,1,153,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
12126,2007,2,164,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
12126,2007,3,110,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
12126,2007,4,78,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
12126,2008,1,152,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
12126,2008,2,131,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
12126,2008,3,77,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
12126,2008,4,50,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
12126,2009,1,47,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
12126,2009,2,58,"MIVAU, transacciones inmobiliarias municipales, tabla 2"
