cod_ine,anio,poblacion,fuente
03066,2005,55571,"INE, Padrón municipal, tablas provinciales 2854–2909"
03066,2006,55138,"INE, Padrón municipal, tablas provinciales 2854–2909"
03066,2007,55289,"INE, Padrón municipal, tablas provinciales 2854–2909"
03066,2008,55174,"INE, Padrón municipal, tablas provinciales 2854–2909"
03066,2009,55168,"INE, Padrón municipal, tablas provinciales 2854–2909"
03066,2010,54815,"INE, Padrón municipal, tablas provinciales 2854–2909"
03066,2011,54610,"INE, Padrón municipal, tablas provinciales 2854–2909"
03066,2012,54536,"INE, Padrón municipal, tablas provinciales 2854–2909"
03066,2013,54056,"INE, Padrón municipal, tablas provinciales 2854–2909"
03066,2014,53540,"INE, Padrón municipal, tablas provinciales 2854–2909"
03066,2015,53248,"INE, Padrón municipal, tablas provinciales 2854–2909"
03066,2016,52745,"INE, Padrón municipal, tablas provinciales 2854–2909"
03066,2017,52620,"INE, Padrón municipal, tablas provinciales 2854–2909"
03066,2018,52404,"INE, Padrón municipal, tablas provinciales 2854–2909"
03066,2019,52618,"INE, Padrón municipal, tablas provinciales 2854–2909"
03066,2020,52813,"INE, Padrón municipal, tablas provinciales 2854–2909"
03066,2021,52551,"INE, Padrón municipal, tablas provinciales 2854–2909"
03066,2022,52297,"INE, Padrón municipal, tablas provinciales 2854–2909"
03066,2023,53034,"INE, Padrón municipal, tablas provinciales 2854–2909"
03066,2024,53818,"INE, Padrón municipal, tablas provinciales 2854–2909"
03066,2025,55222,"INE, Padrón municipal, tablas provinciales 2854–2909"
03082,1996,21393,"INE, Padrón municipal, tablas provinciales 2854–2909"
03082,1998,21084,"INE, Padrón municipal, tablas provinciales 2854–2909"
03082,1999,21996,"INE, Padrón municipal, tablas provinciales 2854–2909"
03082,2000,23133,"INE, Padrón municipal, tablas provinciales 2854–2909"
03082,2001,24645,"INE, Padrón municipal, tablas provinciales 2854–2909"
03082,2002,26368,"INE, Padrón municipal, tablas provinciales 2854–2909"
03082,2003,28493,"INE, Padrón municipal, tablas provinciales 2854–2909"
03082,2004,26649,"INE, Padrón municipal, tablas provinciales 2854–2909"
03082,2005,28242,"INE, Padrón municipal, tablas provinciales 2854–2909"
03082,2006,29279,"INE, Padrón municipal, tablas provinciales 2854–2909"
03082,2007,29923,"INE, Padrón municipal, tablas provinciales 2854–2909"
03082,2008,31140,"INE, Padrón municipal, tablas provinciales 2854–2909"
03082,2009,31593,"INE, Padrón municipal, tablas provinciales 2854–2909"
03082,2010,31909,"INE, Padrón municipal, tablas provinciales 2854–2909"
03082,2011,32469,"INE, Padrón municipal, tablas provinciales 2854–2909"
03082,2012,32983,"INE, Padrón municipal, tablas provinciales 2854–2909"
03082,2013,33149,"INE, Padrón municipal, tablas provinciales 2854–2909"
03082,2014,29067,"INE, Padrón municipal, tablas provinciales 2854–2909"
03082,2015,27681,"INE, Padrón municipal, tablas provinciales 2854–2909"
03082,2016,27225,"INE, Padrón municipal, tablas provinciales 2854–2909"
03082,2017,27060,"INE, Padrón municipal, tablas provinciales 2854–2909"
03082,2018,27224,"INE, Padrón municipal, tablas provinciales 2854–2909"
03082,2019,27604,"INE, Padrón municipal, tablas provinciales 2854–2909"
03082,2020,28016,"INE, Padrón municipal, tablas provinciales 2854–2909"
03082,2021,27983,"INE, Padrón municipal, tablas provinciales 2854–2909"
03082,2022,28731,"INE, Padrón municipal, tablas provinciales 2854–2909"
03082,2023,29760,"INE, Padrón municipal, tablas provinciales 2854–2909"
03082,2024,30131,"INE, Padrón municipal, tablas provinciales 2854–2909"
03082,2025,30642,"INE, Padrón municipal, tablas provinciales 2854–2909"
03093,1996,23188,"INE, Padrón municipal, tablas provinciales 2854–2909"
03093,1998,23190,"INE, Padrón municipal, tablas provinciales 2854–2909"
03093,1999,23665,"INE, Padrón municipal, tablas provinciales 2854–2909"
03093,2000,23830,"INE, Padrón municipal, tablas provinciales 2854–2909"
03093,2001,24111,"INE, Padrón municipal, tablas provinciales 2854–2909"
03093,2002,24885,"INE, Padrón municipal, tablas provinciales 2854–2909"
03093,2003,25399,"INE, Padrón municipal, tablas provinciales 2854–2909"
03093,2004,25653,"INE, Padrón municipal, tablas provinciales 2854–2909"
03093,2005,26233,"INE, Padrón municipal, tablas provinciales 2854–2909"
03093,2006,26335,"INE, Padrón municipal, tablas provinciales 2854–2909"
03093,2007,26525,"INE, Padrón municipal, tablas provinciales 2854–2909"
03093,2008,27008,"INE, Padrón municipal, tablas provinciales 2854–2909"
03093,2009,27135,"INE, Padrón municipal, tablas provinciales 2854–2909"
03093,2010,27104,"INE, Padrón municipal, tablas provinciales 2854–2909"
03093,2011,26873,"INE, Padrón municipal, tablas provinciales 2854–2909"
03093,2012,26692,"INE, Padrón municipal, tablas provinciales 2854–2909"
03093,2013,26517,"INE, Padrón municipal, tablas provinciales 2854–2909"
03093,2014,26292,"INE, Padrón municipal, tablas provinciales 2854–2909"
03093,2015,26146,"INE, Padrón municipal, tablas provinciales 2854–2909"
03093,2016,26054,"INE, Padrón municipal, tablas provinciales 2854–2909"
03093,2017,25868,"INE, Padrón municipal, tablas provinciales 2854–2909"
03093,2018,25725,"INE, Padrón municipal, tablas provinciales 2854–2909"
03093,2019,25651,"INE, Padrón municipal, tablas provinciales 2854–2909"
03093,2020,25741,"INE, Padrón municipal, tablas provinciales 2854–2909"
03093,2021,25611,"INE, Padrón municipal, tablas provinciales 2854–2909"
03093,2022,25592,"INE, Padrón municipal, tablas provinciales 2854–2909"
03093,2023,25771,"INE, Padrón municipal, tablas provinciales 2854–2909"
03093,2024,26213,"INE, Padrón municipal, tablas provinciales 2854–2909"
03093,2025,26606,"INE, Padrón municipal, tablas provinciales 2854–2909"
03099,1996,50724,"INE, Padrón municipal, tablas provinciales 2854–2909"
03099,1998,50581,"INE, Padrón municipal, tablas provinciales 2854–2909"
03099,1999,51649,"INE, Padrón municipal, tablas provinciales 2854–2909"
03099,2000,53478,"INE, Padrón municipal, tablas provinciales 2854–2909"
03099,2001,56129,"INE, Padrón municipal, tablas provinciales 2854–2909"
03099,2002,61018,"INE, Padrón municipal, tablas provinciales 2854–2909"
03099,2003,67731,"INE, Padrón municipal, tablas provinciales 2854–2909"
03099,2004,68778,"INE, Padrón municipal, tablas provinciales 2854–2909"
03099,2005,75009,"INE, Padrón municipal, tablas provinciales 2854–2909"
03099,2006,77979,"INE, Padrón municipal, tablas provinciales 2854–2909"
03099,2007,80468,"INE, Padrón municipal, tablas provinciales 2854–2909"
03099,2008,84626,"INE, Padrón municipal, tablas provinciales 2854–2909"
03099,2009,86164,"INE, Padrón municipal, tablas provinciales 2854–2909"
03099,2010,87113,"INE, Padrón municipal, tablas provinciales 2854–2909"
03099,2011,88714,"INE, Padrón municipal, tablas provinciales 2854–2909"
03099,2012,90087,"INE, Padrón municipal, tablas provinciales 2854–2909"
03099,2013,91260,"INE, Padrón municipal, tablas provinciales 2854–2909"
03099,2014,83417,"INE, Padrón municipal, tablas provinciales 2854–2909"
03099,2015,82675,"INE, Padrón municipal, tablas provinciales 2854–2909"
03099,2016,80359,"INE, Padrón municipal, tablas provinciales 2854–2909"
03099,2017,76097,"INE, Padrón municipal, tablas provinciales 2854–2909"
03099,2018,76778,"INE, Padrón municipal, tablas provinciales 2854–2909"
03099,2019,77414,"INE, Padrón municipal, tablas provinciales 2854–2909"
03099,2020,78505,"INE, Padrón municipal, tablas provinciales 2854–2909"
03099,2021,78940,"INE, Padrón municipal, tablas provinciales 2854–2909"
03099,2022,80784,"INE, Padrón municipal, tablas provinciales 2854–2909"
03099,2023,82449,"INE, Padrón municipal, tablas provinciales 2854–2909"
03099,2024,83720,"INE, Padrón municipal, tablas provinciales 2854–2909"
03099,2025,84560,"INE, Padrón municipal, tablas provinciales 2854–2909"
03104,1996,26505,"INE, Padrón municipal, tablas provinciales 2854–2909"
03104,1998,27604,"INE, Padrón municipal, tablas provinciales 2854–2909"
03104,1999,28223,"INE, Padrón municipal, tablas provinciales 2854–2909"
03104,2000,28765,"INE, Padrón municipal, tablas provinciales 2854–2909"
03104,2001,29567,"INE, Padrón municipal, tablas provinciales 2854–2909"
03104,2002,30556,"INE, Padrón municipal, tablas provinciales 2854–2909"
03104,2003,31255,"INE, Padrón municipal, tablas provinciales 2854–2909"
03104,2004,31919,"INE, Padrón municipal, tablas provinciales 2854–2909"
03104,2005,32388,"INE, Padrón municipal, tablas provinciales 2854–2909"
03104,2006,33026,"INE, Padrón municipal, tablas provinciales 2854–2909"
03104,2007,33486,"INE, Padrón municipal, tablas provinciales 2854–2909"
03104,2008,34109,"INE, Padrón municipal, tablas provinciales 2854–2909"
03104,2009,34523,"INE, Padrón municipal, tablas provinciales 2854–2909"
03104,2010,34634,"INE, Padrón municipal, tablas provinciales 2854–2909"
03104,2011,34726,"INE, Padrón municipal, tablas provinciales 2854–2909"
03104,2012,34697,"INE, Padrón municipal, tablas provinciales 2854–2909"
03104,2013,34757,"INE, Padrón municipal, tablas provinciales 2854–2909"
03104,2014,34754,"INE, Padrón municipal, tablas provinciales 2854–2909"
03104,2015,34586,"INE, Padrón municipal, tablas provinciales 2854–2909"
03104,2016,34533,"INE, Padrón municipal, tablas provinciales 2854–2909"
03104,2017,34533,"INE, Padrón municipal, tablas provinciales 2854–2909"
03104,2018,34479,"INE, Padrón municipal, tablas provinciales 2854–2909"
03104,2019,34276,"INE, Padrón municipal, tablas provinciales 2854–2909"
03104,2020,34241,"INE, Padrón municipal, tablas provinciales 2854–2909"
03104,2021,34009,"INE, Padrón municipal, tablas provinciales 2854–2909"
03104,2022,33978,"INE, Padrón municipal, tablas provinciales 2854–2909"
03104,2023,33914,"INE, Padrón municipal, tablas provinciales 2854–2909"
03104,2024,34076,"INE, Padrón municipal, tablas provinciales 2854–2909"
03104,2025,34022,"INE, Padrón municipal, tablas provinciales 2854–2909"
03121,1996,17099,"INE, Padrón municipal, tablas provinciales 2854–2909"
03121,1998,17600,"INE, Padrón municipal, tablas provinciales 2854–2909"
03121,1999,18253,"INE, Padrón municipal, tablas provinciales 2854–2909"
03121,2000,18922,"INE, Padrón municipal, tablas provinciales 2854–2909"
03121,2001,19720,"INE, Padrón municipal, tablas provinciales 2854–2909"
03121,2002,20965,"INE, Padrón municipal, tablas provinciales 2854–2909"
03121,2003,22253,"INE, Padrón municipal, tablas provinciales 2854–2909"
03121,2004,23220,"INE, Padrón municipal, tablas provinciales 2854–2909"
03121,2005,25494,"INE, Padrón municipal, tablas provinciales 2854–2909"
03121,2006,27521,"INE, Padrón municipal, tablas provinciales 2854–2909"
03121,2007,29221,"INE, Padrón municipal, tablas provinciales 2854–2909"
03121,2008,30987,"INE, Padrón municipal, tablas provinciales 2854–2909"
03121,2009,31760,"INE, Padrón municipal, tablas provinciales 2854–2909"
03121,2010,32507,"INE, Padrón municipal, tablas provinciales 2854–2909"
03121,2011,33372,"INE, Padrón municipal, tablas provinciales 2854–2909"
03121,2012,33965,"INE, Padrón municipal, tablas provinciales 2854–2909"
03121,2013,34134,"INE, Padrón municipal, tablas provinciales 2854–2909"
03121,2014,31529,"INE, Padrón municipal, tablas provinciales 2854–2909"
03121,2015,31657,"INE, Padrón municipal, tablas provinciales 2854–2909"
03121,2016,31309,"INE, Padrón municipal, tablas provinciales 2854–2909"
03121,2017,31137,"INE, Padrón municipal, tablas provinciales 2854–2909"
03121,2018,31745,"INE, Padrón municipal, tablas provinciales 2854–2909"
03121,2019,32306,"INE, Padrón municipal, tablas provinciales 2854–2909"
03121,2020,33303,"INE, Padrón municipal, tablas provinciales 2854–2909"
03121,2021,34148,"INE, Padrón municipal, tablas provinciales 2854–2909"
03121,2022,36174,"INE, Padrón municipal, tablas provinciales 2854–2909"
03121,2023,37816,"INE, Padrón municipal, tablas provinciales 2854–2909"
03121,2024,38556,"INE, Padrón municipal, tablas provinciales 2854–2909"
03121,2025,39709,"INE, Padrón municipal, tablas provinciales 2854–2909"
03122,1996,34986,"INE, Padrón municipal, tablas provinciales 2854–2909"
03122,1998,36291,"INE, Padrón municipal, tablas provinciales 2854–2909"
03122,1999,37484,"INE, Padrón municipal, tablas provinciales 2854–2909"
03122,2000,37883,"INE, Padrón municipal, tablas provinciales 2854–2909"
03122,2001,39053,"INE, Padrón municipal, tablas provinciales 2854–2909"
03122,2002,40599,"INE, Padrón municipal, tablas provinciales 2854–2909"
03122,2003,42647,"INE, Padrón municipal, tablas provinciales 2854–2909"
03122,2004,44226,"INE, Padrón municipal, tablas provinciales 2854–2909"
03122,2005,46034,"INE, Padrón municipal, tablas provinciales 2854–2909"
03122,2006,47706,"INE, Padrón municipal, tablas provinciales 2854–2909"
03122,2007,49341,"INE, Padrón municipal, tablas provinciales 2854–2909"
03122,2008,51507,"INE, Padrón municipal, tablas provinciales 2854–2909"
03122,2009,53126,"INE, Padrón municipal, tablas provinciales 2854–2909"
03122,2010,54088,"INE, Padrón municipal, tablas provinciales 2854–2909"
03122,2011,54531,"INE, Padrón municipal, tablas provinciales 2854–2909"
03122,2012,55100,"INE, Padrón municipal, tablas provinciales 2854–2909"
03122,2013,55781,"INE, Padrón municipal, tablas provinciales 2854–2909"
03122,2014,55946,"INE, Padrón municipal, tablas provinciales 2854–2909"
03122,2015,56302,"INE, Padrón municipal, tablas provinciales 2854–2909"
03122,2016,56715,"INE, Padrón municipal, tablas provinciales 2854–2909"
03122,2017,57175,"INE, Padrón municipal, tablas provinciales 2854–2909"
03122,2018,57785,"INE, Padrón municipal, tablas provinciales 2854–2909"
03122,2019,58385,"INE, Padrón municipal, tablas provinciales 2854–2909"
03122,2020,58978,"INE, Padrón municipal, tablas provinciales 2854–2909"
03122,2021,58912,"INE, Padrón municipal, tablas provinciales 2854–2909"
03122,2022,59138,"INE, Padrón municipal, tablas provinciales 2854–2909"
03122,2023,59928,"INE, Padrón municipal, tablas provinciales 2854–2909"
03122,2024,60269,"INE, Padrón municipal, tablas provinciales 2854–2909"
03122,2025,60247,"INE, Padrón municipal, tablas provinciales 2854–2909"
03133,1996,35998,"INE, Padrón municipal, tablas provinciales 2854–2909"
03133,1998,38336,"INE, Padrón municipal, tablas provinciales 2854–2909"
03133,1999,42278,"INE, Padrón municipal, tablas provinciales 2854–2909"
03133,2000,50189,"INE, Padrón municipal, tablas provinciales 2854–2909"
03133,2001,58828,"INE, Padrón municipal, tablas provinciales 2854–2909"
03133,2002,69763,"INE, Padrón municipal, tablas provinciales 2854–2909"
03133,2003,77943,"INE, Padrón municipal, tablas provinciales 2854–2909"
03133,2004,75530,"INE, Padrón municipal, tablas provinciales 2854–2909"
03133,2005,84348,"INE, Padrón municipal, tablas provinciales 2854–2909"
03133,2006,92034,"INE, Padrón municipal, tablas provinciales 2854–2909"
03133,2007,94006,"INE, Padrón municipal, tablas provinciales 2854–2909"
03133,2008,101381,"INE, Padrón municipal, tablas provinciales 2854–2909"
03133,2009,101792,"INE, Padrón municipal, tablas provinciales 2854–2909"
03133,2010,101091,"INE, Padrón municipal, tablas provinciales 2854–2909"
03133,2011,102136,"INE, Padrón municipal, tablas provinciales 2854–2909"
03133,2012,103720,"INE, Padrón municipal, tablas provinciales 2854–2909"
03133,2013,105205,"INE, Padrón municipal, tablas provinciales 2854–2909"
03133,2014,91415,"INE, Padrón municipal, tablas provinciales 2854–2909"
