componente,variable,anio,archivo,fuente,comparabilidad,cambios_metodologicos,primer_anio,ultimo_anio,frecuencia,municipios_validos,observaciones,cobertura_pct,anios_ausentes
gentrificacion,transformacion_hogares_ajustada_3a,2006,data/processed/indicadores_gentrificacion.csv,INE Atlas 30824 y 30832; MIVAU valor tasado,condicionada; ver AUDITORIA_IPR_HISTORICO.md,"Versión 2.0, ventanas de tres años; recalcular regresión, winsorización y percentiles sobre el panel.",2018,2023,anual,0,0,0.0,[]
gentrificacion,transformacion_hogares_ajustada_3a,2007,data/processed/indicadores_gentrificacion.csv,INE Atlas 30824 y 30832; MIVAU valor tasado,condicionada; ver AUDITORIA_IPR_HISTORICO.md,"Versión 2.0, ventanas de tres años; recalcular regresión, winsorización y percentiles sobre el panel.",2018,2023,anual,0,0,0.0,[]
gentrificacion,transformacion_hogares_ajustada_3a,2008,data/processed/indicadores_gentrificacion.csv,INE Atlas 30824 y 30832; MIVAU valor tasado,condicionada; ver AUDITORIA_IPR_HISTORICO.md,"Versión 2.0, ventanas de tres años; recalcular regresión, winsorización y percentiles sobre el panel.",2018,2023,anual,0,0,0.0,[]
gentrificacion,transformacion_hogares_ajustada_3a,2009,data/processed/indicadores_gentrificacion.csv,INE Atlas 30824 y 30832; MIVAU valor tasado,condicionada; ver AUDITORIA_IPR_HISTORICO.md,"Versión 2.0, ventanas de tres años; recalcular regresión, winsorización y percentiles sobre el panel.",2018,2023,anual,0,0,0.0,[]
gentrificacion,transformacion_hogares_ajustada_3a,2010,data/processed/indicadores_gentrificacion.csv,INE Atlas 30824 y 30832; MIVAU valor tasado,condicionada; ver AUDITORIA_IPR_HISTORICO.md,"Versión 2.0, ventanas de tres años; recalcular regresión, winsorización y percentiles sobre el panel.",2018,2023,anual,0,0,0.0,[]
gentrificacion,transformacion_hogares_ajustada_3a,2011,data/processed/indicadores_gentrificacion.csv,INE Atlas 30824 y 30832; MIVAU valor tasado,condicionada; ver AUDITORIA_IPR_HISTORICO.md,"Versión 2.0, ventanas de tres años; recalcular regresión, winsorización y percentiles sobre el panel.",2018,2023,anual,0,0,0.0,[]
gentrificacion,transformacion_hogares_ajustada_3a,2012,data/processed/indicadores_gentrificacion.csv,INE Atlas 30824 y 30832; MIVAU valor tasado,condicionada; ver AUDITORIA_IPR_HISTORICO.md,"Versión 2.0, ventanas de tres años; recalcular regresión, winsorización y percentiles sobre el panel.",2018,2023,anual,0,0,0.0,[]
gentrificacion,transformacion_hogares_ajustada_3a,2013,data/processed/indicadores_gentrificacion.csv,INE Atlas 30824 y 30832; MIVAU valor tasado,condicionada; ver AUDITORIA_IPR_HISTORICO.md,"Versión 2.0, ventanas de tres años; recalcular regresión, winsorización y percentiles sobre el panel.",2018,2023,anual,0,0,0.0,[]
gentrificacion,transformacion_hogares_ajustada_3a,2014,data/processed/indicadores_gentrificacion.csv,INE Atlas 30824 y 30832; MIVAU valor tasado,condicionada; ver AUDITORIA_IPR_HISTORICO.md,"Versión 2.0, ventanas de tres años; recalcular regresión, winsorización y percentiles sobre el panel.",2018,2023,anual,0,0,0.0,[]
gentrificacion,transformacion_hogares_ajustada_3a,2015,data/processed/indicadores_gentrificacion.csv,INE Atlas 30824 y 30832; MIVAU valor tasado,condicionada; ver AUDITORIA_IPR_HISTORICO.md,"Versión 2.0, ventanas de tres años; recalcular regresión, winsorización y percentiles sobre el panel.",2018,2023,anual,0,0,0.0,[]
gentrificacion,transformacion_hogares_ajustada_3a,2016,data/processed/indicadores_gentrificacion.csv,INE Atlas 30824 y 30832; MIVAU valor tasado,condicionada; ver AUDITORIA_IPR_HISTORICO.md,"Versión 2.0, ventanas de tres años; recalcular regresión, winsorización y percentiles sobre el panel.",2018,2023,anual,0,0,0.0,[]
gentrificacion,transformacion_hogares_ajustada_3a,2017,data/processed/indicadores_gentrificacion.csv,INE Atlas 30824 y 30832; MIVAU valor tasado,condicionada; ver AUDITORIA_IPR_HISTORICO.md,"Versión 2.0, ventanas de tres años; recalcular regresión, winsorización y percentiles sobre el panel.",2018,2023,anual,0,0,0.0,[]
gentrificacion,transformacion_hogares_ajustada_3a,2018,data/processed/indicadores_gentrificacion.csv,INE Atlas 30824 y 30832; MIVAU valor tasado,condicionada; ver AUDITORIA_IPR_HISTORICO.md,"Versión 2.0, ventanas de tres años; recalcular regresión, winsorización y percentiles sobre el panel.",2018,2023,anual,306,306,100.0,[]
gentrificacion,transformacion_hogares_ajustada_3a,2019,data/processed/indicadores_gentrificacion.csv,INE Atlas 30824 y 30832; MIVAU valor tasado,condicionada; ver AUDITORIA_IPR_HISTORICO.md,"Versión 2.0, ventanas de tres años; recalcular regresión, winsorización y percentiles sobre el panel.",2018,2023,anual,306,306,100.0,[]
gentrificacion,transformacion_hogares_ajustada_3a,2020,data/processed/indicadores_gentrificacion.csv,INE Atlas 30824 y 30832; MIVAU valor tasado,condicionada; ver AUDITORIA_IPR_HISTORICO.md,"Versión 2.0, ventanas de tres años; recalcular regresión, winsorización y percentiles sobre el panel.",2018,2023,anual,306,306,100.0,[]
gentrificacion,transformacion_hogares_ajustada_3a,2021,data/processed/indicadores_gentrificacion.csv,INE Atlas 30824 y 30832; MIVAU valor tasado,condicionada; ver AUDITORIA_IPR_HISTORICO.md,"Versión 2.0, ventanas de tres años; recalcular regresión, winsorización y percentiles sobre el panel.",2018,2023,anual,306,306,100.0,[]
gentrificacion,transformacion_hogares_ajustada_3a,2022,data/processed/indicadores_gentrificacion.csv,INE Atlas 30824 y 30832; MIVAU valor tasado,condicionada; ver AUDITORIA_IPR_HISTORICO.md,"Versión 2.0, ventanas de tres años; recalcular regresión, winsorización y percentiles sobre el panel.",2018,2023,anual,306,306,100.0,[]
gentrificacion,transformacion_hogares_ajustada_3a,2023,data/processed/indicadores_gentrificacion.csv,INE Atlas 30824 y 30832; MIVAU valor tasado,condicionada; ver AUDITORIA_IPR_HISTORICO.md,"Versión 2.0, ventanas de tres años; recalcular regresión, winsorización y percentiles sobre el panel.",2018,2023,anual,306,306,100.0,[]
gentrificacion,transformacion_hogares_ajustada_3a,2024,data/processed/indicadores_gentrificacion.csv,INE Atlas 30824 y 30832; MIVAU valor tasado,condicionada; ver AUDITORIA_IPR_HISTORICO.md,"Versión 2.0, ventanas de tres años; recalcular regresión, winsorización y percentiles sobre el panel.",2018,2023,anual,0,0,0.0,[]
gentrificacion,transformacion_hogares_ajustada_3a,2025,data/processed/indicadores_gentrificacion.csv,INE Atlas 30824 y 30832; MIVAU valor tasado,condicionada; ver AUDITORIA_IPR_HISTORICO.md,"Versión 2.0, ventanas de tres años; recalcular regresión, winsorización y percentiles sobre el panel.",2018,2023,anual,0,0,0.0,[]
gentrificacion,transformacion_hogares_ajustada_3a,2026,data/processed/indicadores_gentrificacion.csv,INE Atlas 30824 y 30832; MIVAU valor tasado,condicionada; ver AUDITORIA_IPR_HISTORICO.md,"Versión 2.0, ventanas de tres años; recalcular regresión, winsorización y percentiles sobre el panel.",2018,2023,anual,0,0,0.0,[]
precios,valor_total,1996,data/processed/precios_vivienda_ministerio_final.csv,MIVAU valor tasado,condicionada; ver AUDITORIA_IPR_HISTORICO.md,Formato XLS distinto hasta 2009; publicación municipal variable y trimestres suprimidos. Exigir cuatro trimestres.,2005,2026,trimestral,0,0,0.0,[]
precios,valor_total,1997,data/processed/precios_vivienda_ministerio_final.csv,MIVAU valor tasado,condicionada; ver AUDITORIA_IPR_HISTORICO.md,Formato XLS distinto hasta 2009; publicación municipal variable y trimestres suprimidos. Exigir cuatro trimestres.,2005,2026,trimestral,0,0,0.0,[]
precios,valor_total,1998,data/processed/precios_vivienda_ministerio_final.csv,MIVAU valor tasado,condicionada; ver AUDITORIA_IPR_HISTORICO.md,Formato XLS distinto hasta 2009; publicación municipal variable y trimestres suprimidos. Exigir cuatro trimestres.,2005,2026,trimestral,0,0,0.0,[]
precios,valor_total,1999,data/processed/precios_vivienda_ministerio_final.csv,MIVAU valor tasado,condicionada; ver AUDITORIA_IPR_HISTORICO.md,Formato XLS distinto hasta 2009; publicación municipal variable y trimestres suprimidos. Exigir cuatro trimestres.,2005,2026,trimestral,0,0,0.0,[]
precios,valor_total,2000,data/processed/precios_vivienda_ministerio_final.csv,MIVAU valor tasado,condicionada; ver AUDITORIA_IPR_HISTORICO.md,Formato XLS distinto hasta 2009; publicación municipal variable y trimestres suprimidos. Exigir cuatro trimestres.,2005,2026,trimestral,0,0,0.0,[]
precios,valor_total,2001,data/processed/precios_vivienda_ministerio_final.csv,MIVAU valor tasado,condicionada; ver AUDITORIA_IPR_HISTORICO.md,Formato XLS distinto hasta 2009; publicación municipal variable y trimestres suprimidos. Exigir cuatro trimestres.,2005,2026,trimestral,0,0,0.0,[]
precios,valor_total,2002,data/processed/precios_vivienda_ministerio_final.csv,MIVAU valor tasado,condicionada; ver AUDITORIA_IPR_HISTORICO.md,Formato XLS distinto hasta 2009; publicación municipal variable y trimestres suprimidos. Exigir cuatro trimestres.,2005,2026,trimestral,0,0,0.0,[]
precios,valor_total,2003,data/processed/precios_vivienda_ministerio_final.csv,MIVAU valor tasado,condicionada; ver AUDITORIA_IPR_HISTORICO.md,Formato XLS distinto hasta 2009; publicación municipal variable y trimestres suprimidos. Exigir cuatro trimestres.,2005,2026,trimestral,0,0,0.0,[]
precios,valor_total,2004,data/processed/precios_vivienda_ministerio_final.csv,MIVAU valor tasado,condicionada; ver AUDITORIA_IPR_HISTORICO.md,Formato XLS distinto hasta 2009; publicación municipal variable y trimestres suprimidos. Exigir cuatro trimestres.,2005,2026,trimestral,0,0,0.0,[]
precios,valor_total,2005,data/processed/precios_vivienda_ministerio_final.csv,MIVAU valor tasado,condicionada; ver AUDITORIA_IPR_HISTORICO.md,Formato XLS distinto hasta 2009; publicación municipal variable y trimestres suprimidos. Exigir cuatro trimestres.,2005,2026,trimestral,283,1132,92.48366013071896,[]
precios,valor_total,2006,data/processed/precios_vivienda_ministerio_final.csv,MIVAU valor tasado,condicionada; ver AUDITORIA_IPR_HISTORICO.md,Formato XLS distinto hasta 2009; publicación municipal variable y trimestres suprimidos. Exigir cuatro trimestres.,2005,2026,trimestral,283,1130,92.48366013071896,[]
precios,valor_total,2007,data/processed/precios_vivienda_ministerio_final.csv,MIVAU valor tasado,condicionada; ver AUDITORIA_IPR_HISTORICO.md,Formato XLS distinto hasta 2009; publicación municipal variable y trimestres suprimidos. Exigir cuatro trimestres.,2005,2026,trimestral,283,1132,92.48366013071896,[]
precios,valor_total,2008,data/processed/precios_vivienda_ministerio_final.csv,MIVAU valor tasado,condicionada; ver AUDITORIA_IPR_HISTORICO.md,Formato XLS distinto hasta 2009; publicación municipal variable y trimestres suprimidos. Exigir cuatro trimestres.,2005,2026,trimestral,283,1130,92.48366013071896,[]
precios,valor_total,2009,data/processed/precios_vivienda_ministerio_final.csv,MIVAU valor tasado,condicionada; ver AUDITORIA_IPR_HISTORICO.md,Formato XLS distinto hasta 2009; publicación municipal variable y trimestres suprimidos. Exigir cuatro trimestres.,2005,2026,trimestral,284,1134,92.81045751633987,[]
precios,valor_total,2010,data/processed/precios_vivienda_ministerio_final.csv,MIVAU valor tasado,condicionada; ver AUDITORIA_IPR_HISTORICO.md,Formato XLS distinto hasta 2009; publicación municipal variable y trimestres suprimidos. Exigir cuatro trimestres.,2005,2026,trimestral,284,1135,92.81045751633987,[]
precios,valor_total,2011,data/processed/precios_vivienda_ministerio_final.csv,MIVAU valor tasado,condicionada; ver AUDITORIA_IPR_HISTORICO.md,Formato XLS distinto hasta 2009; publicación municipal variable y trimestres suprimidos. Exigir cuatro trimestres.,2005,2026,trimestral,284,1136,92.81045751633987,[]
precios,valor_total,2012,data/processed/precios_vivienda_ministerio_final.csv,MIVAU valor tasado,condicionada; ver AUDITORIA_IPR_HISTORICO.md,Formato XLS distinto hasta 2009; publicación municipal variable y trimestres suprimidos. Exigir cuatro trimestres.,2005,2026,trimestral,284,1126,92.81045751633987,[]
precios,valor_total,2013,data/processed/precios_vivienda_ministerio_final.csv,MIVAU valor tasado,condicionada; ver AUDITORIA_IPR_HISTORICO.md,Formato XLS distinto hasta 2009; publicación municipal variable y trimestres suprimidos. Exigir cuatro trimestres.,2005,2026,trimestral,283,1098,92.48366013071896,[]
precios,valor_total,2014,data/processed/precios_vivienda_ministerio_final.csv,MIVAU valor tasado,condicionada; ver AUDITORIA_IPR_HISTORICO.md,Formato XLS distinto hasta 2009; publicación municipal variable y trimestres suprimidos. Exigir cuatro trimestres.,2005,2026,trimestral,283,1112,92.48366013071896,[]
precios,valor_total,2015,data/processed/precios_vivienda_ministerio_final.csv,MIVAU valor tasado,condicionada; ver AUDITORIA_IPR_HISTORICO.md,Formato XLS distinto hasta 2009; publicación municipal variable y trimestres suprimidos. Exigir cuatro trimestres.,2005,2026,trimestral,284,1125,92.81045751633987,[]
precios,valor_total,2016,data/processed/precios_vivienda_ministerio_final.csv,MIVAU valor tasado,condicionada; ver AUDITORIA_IPR_HISTORICO.md,Formato XLS distinto hasta 2009; publicación municipal variable y trimestres suprimidos. Exigir cuatro trimestres.,2005,2026,trimestral,283,1123,92.48366013071896,[]
precios,valor_total,2017,data/processed/precios_vivienda_ministerio_final.csv,MIVAU valor tasado,condicionada; ver AUDITORIA_IPR_HISTORICO.md,Formato XLS distinto hasta 2009; publicación municipal variable y trimestres suprimidos. Exigir cuatro trimestres.,2005,2026,trimestral,284,1133,92.81045751633987,[]
precios,valor_total,2018,data/processed/precios_vivienda_ministerio_final.csv,MIVAU valor tasado,condicionada; ver AUDITORIA_IPR_HISTORICO.md,Formato XLS distinto hasta 2009; publicación municipal variable y trimestres suprimidos. Exigir cuatro trimestres.,2005,2026,trimestral,284,1131,92.81045751633987,[]
precios,valor_total,2019,data/processed/precios_vivienda_ministerio_final.csv,MIVAU valor tasado,condicionada; ver AUDITORIA_IPR_HISTORICO.md,Formato XLS distinto hasta 2009; publicación municipal variable y trimestres suprimidos. Exigir cuatro trimestres.,2005,2026,trimestral,284,1132,92.81045751633987,[]
precios,valor_total,2020,data/processed/precios_vivienda_ministerio_final.csv,MIVAU valor tasado,condicionada; ver AUDITORIA_IPR_HISTORICO.md,Formato XLS distinto hasta 2009; publicación municipal variable y trimestres suprimidos. Exigir cuatro trimestres.,2005,2026,trimestral,306,1220,100.0,[]
precios,valor_total,2021,data/processed/precios_vivienda_ministerio_final.csv,MIVAU valor tasado,condicionada; ver AUDITORIA_IPR_HISTORICO.md,Formato XLS distinto hasta 2009; publicación municipal variable y trimestres suprimidos. Exigir cuatro trimestres.,2005,2026,trimestral,306,1224,100.0,[]
precios,valor_total,2022,data/processed/precios_vivienda_ministerio_final.csv,MIVAU valor tasado,condicionada; ver AUDITORIA_IPR_HISTORICO.md,Formato XLS distinto hasta 2009; publicación municipal variable y trimestres suprimidos. Exigir cuatro trimestres.,2005,2026,trimestral,306,1224,100.0,[]
precios,valor_total,2023,data/processed/precios_vivienda_ministerio_final.csv,MIVAU valor tasado,condicionada; ver AUDITORIA_IPR_HISTORICO.md,Formato XLS distinto hasta 2009; publicación municipal variable y trimestres suprimidos. Exigir cuatro trimestres.,2005,2026,trimestral,306,1224,100.0,[]
precios,valor_total,2024,data/processed/precios_vivienda_ministerio_final.csv,MIVAU valor tasado,condicionada; ver AUDITORIA_IPR_HISTORICO.md,Formato XLS distinto hasta 2009; publicación municipal variable y trimestres suprimidos. Exigir cuatro trimestres.,2005,2026,trimestral,306,1224,100.0,[]
precios,valor_total,2025,data/processed/precios_vivienda_ministerio_final.csv,MIVAU valor tasado,condicionada; ver AUDITORIA_IPR_HISTORICO.md,Formato XLS distinto hasta 2009; publicación municipal variable y trimestres suprimidos. Exigir cuatro trimestres.,2005,2026,trimestral,306,1224,100.0,[]
precios,valor_total,2026,data/processed/precios_vivienda_ministerio_final.csv,MIVAU valor tasado,condicionada; ver AUDITORIA_IPR_HISTORICO.md,Formato XLS distinto hasta 2009; publicación municipal variable y trimestres suprimidos. Exigir cuatro trimestres.,2005,2026,trimestral,306,306,100.0,[]
renta,renta_media,1996,data/processed/renta_hogares.csv,INE Atlas 30824,condicionada; ver AUDITORIA_IPR_HISTORICO.md,Atlas: cambios de base poblacional; cambios de difusión 2020 y umbrales relativos 2023. Ver auditoría.,2015,2023,anual,0,0,0.0,[]
renta,renta_media,1997,data/processed/renta_hogares.csv,INE Atlas 30824,condicionada; ver AUDITORIA_IPR_HISTORICO.md,Atlas: cambios de base poblacional; cambios de difusión 2020 y umbrales relativos 2023. Ver auditoría.,2015,2023,anual,0,0,0.0,[]
renta,renta_media,1998,data/processed/renta_hogares.csv,INE Atlas 30824,condicionada; ver AUDITORIA_IPR_HISTORICO.md,Atlas: cambios de base poblacional; cambios de difusión 2020 y umbrales relativos 2023. Ver auditoría.,2015,2023,anual,0,0,0.0,[]
renta,renta_media,1999,data/processed/renta_hogares.csv,INE Atlas 30824,condicionada; ver AUDITORIA_IPR_HISTORICO.md,Atlas: cambios de base poblacional; cambios de difusión 2020 y umbrales relativos 2023. Ver auditoría.,2015,2023,anual,0,0,0.0,[]
renta,renta_media,2000,data/processed/renta_hogares.csv,INE Atlas 30824,condicionada; ver AUDITORIA_IPR_HISTORICO.md,Atlas: cambios de base poblacional; cambios de difusión 2020 y umbrales relativos 2023. Ver auditoría.,2015,2023,anual,0,0,0.0,[]
renta,renta_media,2001,data/processed/renta_hogares.csv,INE Atlas 30824,condicionada; ver AUDITORIA_IPR_HISTORICO.md,Atlas: cambios de base poblacional; cambios de difusión 2020 y umbrales relativos 2023. Ver auditoría.,2015,2023,anual,0,0,0.0,[]
